"welldpth","latitude","longitude","u_dn_ppb","u_fl_ppb","state"
NA,34.5561,-109.4058,NA,4.93,"AZ"
NA,34.5578,-109.3922,NA,4.38,"AZ"
NA,34.5417,-109.3861,NA,28.46,"AZ"
NA,34.6181,-109.4714,NA,22.52,"AZ"
NA,34.6336,-109.4931,NA,3.01,"AZ"
NA,34.6561,-109.4631,NA,1.24,"AZ"
NA,34.8808,-109.5578,351.16,351.16,"AZ"
NA,34.9233,-109.5581,NA,6.23,"AZ"
NA,34.9192,-109.5236,NA,6.56,"AZ"
NA,34.9906,-109.5192,NA,4.51,"AZ"
NA,34.0917,-109.9944,NA,0.54,"AZ"
NA,34.0892,-109.9931,NA,0.52,"AZ"
NA,34.0592,-109.9781,NA,0.57,"AZ"
NA,34.0442,-109.9694,NA,1.03,"AZ"
NA,34.0369,-109.985,NA,1.31,"AZ"
NA,34.0294,-109.9092,NA,1.58,"AZ"
NA,34.0358,-109.8975,NA,0.61,"AZ"
NA,34.0656,-109.9133,NA,0.14,"AZ"
NA,34.1372,-109.9681,NA,0.44,"AZ"
NA,34.1825,-109.9417,NA,0.01,"AZ"
NA,34.3481,-109.8319,NA,0.98,"AZ"
NA,34.3711,-109.8169,NA,1.69,"AZ"
60,34.3269,-109.7217,NA,0.52,"AZ"
NA,34.9856,-109.1722,NA,1.28,"AZ"
NA,34.9564,-109.1281,NA,1.13,"AZ"
NA,34.9369,-109.1817,NA,1.6,"AZ"
NA,34.9319,-109.2383,NA,2.08,"AZ"
NA,34.9314,-109.2961,NA,1.63,"AZ"
NA,34.9614,-109.2225,NA,1.68,"AZ"
NA,34.9983,-109.2369,NA,0.68,"AZ"
NA,34.9486,-109.3567,NA,4.86,"AZ"
NA,34.6236,-109.5764,NA,2.16,"AZ"
NA,34.6625,-109.5356,NA,6.21,"AZ"
NA,34.6464,-109.5506,NA,3.19,"AZ"
NA,34.5925,-109.5178,NA,2.3,"AZ"
NA,34.5928,-109.4919,NA,3.92,"AZ"
NA,34.5708,-109.5314,NA,1.14,"AZ"
NA,34.5847,-109.5761,NA,0.37,"AZ"
NA,34.3889,-109.9439,NA,0.49,"AZ"
375,34.3889,-109.8964,NA,0.12,"AZ"
NA,34.5442,-109.5853,NA,0.21,"AZ"
NA,34.5356,-109.6483,NA,0.26,"AZ"
NA,34.6997,-109.2458,NA,1.34,"AZ"
NA,34.7686,-109.0283,NA,10.62,"NM"
NA,34.8111,-109.0267,NA,3.7,"NM"
NA,34.8442,-109.0422,NA,2.42,"NM"
NA,34.8578,-109.1025,NA,3.32,"AZ"
NA,34.9756,-109.0031,NA,1.73,"NM"
NA,34.9472,-109.0114,NA,2.02,"NM"
NA,34.9372,-109.0069,NA,17.16,"NM"
NA,34.8931,-109.0228,NA,3.13,"NM"
NA,34.9578,-109.0611,NA,1,"AZ"
NA,34.9317,-109.0803,NA,0.48,"AZ"
NA,34.9206,-109.1108,NA,1.62,"AZ"
NA,34.8892,-109.3008,NA,1.24,"AZ"
320,34.9,-109.2461,NA,0.76,"AZ"
700,34.7783,-109.7272,NA,8.39,"AZ"
NA,34.7942,-109.6903,60.56,60.56,"AZ"
NA,34.8111,-109.655,200.66,200.66,"AZ"
NA,34.775,-109.8225,NA,0.14,"AZ"
NA,34.7928,-109.8956,NA,0.21,"AZ"
NA,34.8222,-109.3156,NA,6.37,"AZ"
NA,34.9083,-109.5553,NA,3.47,"AZ"
NA,34.8328,-109.1583,NA,1.36,"AZ"
NA,34.8778,-109.1339,NA,1.94,"AZ"
NA,34.8217,-109.1506,NA,2.32,"AZ"
400,34.4211,-109.9358,NA,0.22,"AZ"
400,34.5594,-109.9561,19.19,19.19,"AZ"
253,34.5814,-109.9183,NA,15.38,"AZ"
NA,34.8003,-109.1331,NA,19.43,"AZ"
NA,34.7806,-109.1928,NA,0.28,"AZ"
NA,34.5756,-109.8344,NA,1.47,"AZ"
NA,34.5119,-109.4078,NA,9.9,"AZ"
NA,34.5672,-109.4722,NA,7.04,"AZ"
NA,34.5444,-109.4814,NA,2.01,"AZ"
NA,34.6456,-109.4269,NA,0.72,"AZ"
NA,34.9619,-109.5236,NA,4.5,"AZ"
NA,34.9508,-109.5044,NA,3.18,"AZ"
NA,34.9056,-109.4461,NA,3.33,"AZ"
NA,34.9336,-109.4183,NA,1.39,"AZ"
NA,34.9747,-109.4717,NA,2.11,"AZ"
NA,34.5144,-109.3483,NA,7.7,"AZ"
225,34.5447,-109.8856,NA,0.01,"AZ"
390,34.5375,-109.8436,NA,0.01,"AZ"
NA,34.5133,-109.7981,0.24,0.24,"AZ"
220,34.6453,-109.8403,NA,21.72,"AZ"
NA,34.6489,-109.8942,NA,0.45,"AZ"
NA,34.7108,-109.9994,NA,9.48,"AZ"
300,34.6994,-109.9033,NA,14.13,"AZ"
NA,34.9394,-109.8219,87.83,87.83,"AZ"
NA,34.9486,-109.8589,NA,7.76,"AZ"
NA,34.9847,-109.9439,NA,14.72,"AZ"
80,34.9908,-109.9536,NA,15.9,"AZ"
NA,34.9758,-109.8231,NA,1.06,"AZ"
NA,34.9756,-109.8825,NA,0.81,"AZ"
NA,34.9981,-109.9014,NA,18.31,"AZ"
NA,34.7583,-109.7639,NA,8.09,"AZ"
NA,34.7317,-109.8117,NA,0.93,"AZ"
NA,34.7925,-109.9422,NA,0.86,"AZ"
NA,34.7494,-109.9725,NA,17.77,"AZ"
NA,34.7581,-109.95,NA,0.09,"AZ"
NA,34.7353,-109.85,NA,0.02,"AZ"
600,34.7019,-109.9078,NA,0.01,"AZ"
NA,34.4783,-109.6347,NA,15.64,"AZ"
0,38.866,-113.9931,2.28,2.28,"UT"
0,38.866,-113.9931,NA,NA,"UT"
0,38.995,-112.9248,7.36,7.36,"UT"
0,38.995,-112.9248,NA,NA,"UT"
0,38.7705,-112.831,5.17,5.17,"UT"
0,38.7705,-112.831,NA,NA,"UT"
0,38.7975,-112.714,0.212,0.212,"UT"
0,38.7975,-112.714,NA,NA,"UT"
-1,38.9423,-112.5388,2.12,2.12,"UT"
130,37.8923,-113.019,-0.002,-0.002,"UT"
-1,38.9423,-112.5388,NA,NA,"UT"
-1,38.976,-112.5858,-0.002,-0.002,"UT"
-1,38.976,-112.5858,NA,NA,"UT"
0,38.8638,-112.5073,0.453,0.453,"UT"
0,38.8638,-112.5073,NA,NA,"UT"
318,38.9792,-112.3535,0.523,0.523,"UT"
318,38.9792,-112.3535,NA,NA,"UT"
100,38.994,-112.4462,0.644,0.644,"UT"
100,38.994,-112.4462,NA,NA,"UT"
0,38.8051,-112.3831,1.369,1.369,"UT"
0,38.8051,-112.3831,NA,NA,"UT"
0,38.8237,-112.3675,0.048,0.048,"UT"
0,38.8237,-112.3675,NA,NA,"UT"
0,38.8802,-112.3222,0.274,0.274,"UT"
0,38.8802,-112.3222,NA,NA,"UT"
0,38.8621,-112.3326,0.112,0.112,"UT"
0,38.8621,-112.3326,NA,NA,"UT"
-1,38.9639,-112.4091,0.497,0.497,"UT"
-1,38.9639,-112.4091,NA,NA,"UT"
-1,38.9625,-112.4281,0.363,0.363,"UT"
-1,38.9625,-112.4281,NA,NA,"UT"
-1,38.9521,-112.4659,1.518,1.518,"UT"
-1,38.9521,-112.4659,NA,NA,"UT"
-1,38.9247,-112.4147,0.512,0.512,"UT"
-1,38.9247,-112.4147,NA,NA,"UT"
-1,38.8911,-112.4365,0.09,0.09,"UT"
-1,38.8911,-112.4365,NA,NA,"UT"
120,38.766,-112.0131,9.968,9.968,"UT"
-1,38.795,-112.0044,5.49,5.49,"UT"
0,38.7789,-112.154,50.35,50.35,"UT"
-1,38.7784,-112.0843,0.786,0.786,"UT"
202,38.7704,-112.0388,4.001,4.001,"UT"
NA,38.5419,-113.9672,6.392,6.392,"UT"
NA,38.5419,-113.9672,NA,NA,"UT"
NA,38.5241,-113.9114,2.09,2.09,"UT"
NA,38.5241,-113.9114,NA,NA,"UT"
NA,38.5201,-113.9394,2.056,2.056,"UT"
NA,37.476,-113.6423,3.668,3.668,"UT"
NA,38.5201,-113.9394,NA,NA,"UT"
0,38.5818,-113.9552,3.192,3.192,"UT"
0,38.5818,-113.9552,NA,NA,"UT"
-1,38.5387,-113.687,0.388,0.388,"UT"
-1,38.5387,-113.687,NA,NA,"UT"
620,38.5963,-113.7447,3.639,3.639,"UT"
620,38.5963,-113.7447,NA,NA,"UT"
0,38.5701,-113.1862,3.955,3.955,"UT"
0,38.5701,-113.1862,NA,NA,"UT"
0,38.5972,-113.1675,6.635,6.635,"UT"
0,38.5972,-113.1675,NA,NA,"UT"
-1,38.6088,-112.9433,0.129,0.129,"UT"
-1,38.6088,-112.9433,NA,NA,"UT"
225,38.6051,-112.8936,2.336,2.336,"UT"
225,38.6051,-112.8936,NA,NA,"UT"
-1,38.7165,-112.9766,0.303,0.303,"UT"
-1,38.7165,-112.9766,NA,NA,"UT"
0,38.7121,-112.9538,1.63,1.63,"UT"
0,38.7121,-112.9538,NA,NA,"UT"
-1,38.6534,-112.9328,2.459,2.459,"UT"
-1,38.6534,-112.9328,NA,NA,"UT"
0,38.6557,-112.8559,1.962,1.962,"UT"
0,38.6557,-112.8559,NA,NA,"UT"
NA,38.5923,-112.5257,0.184,0.184,"UT"
NA,38.5923,-112.5257,NA,NA,"UT"
0,38.549,-112.5449,5.406,5.406,"UT"
0,38.549,-112.5449,NA,NA,"UT"
0,38.5681,-112.5439,5.8,5.8,"UT"
0,38.5681,-112.5439,NA,NA,"UT"
0,38.532,-112.5607,12.806,12.806,"UT"
0,38.532,-112.5607,NA,NA,"UT"
400,38.6034,-112.5764,3.196,3.196,"UT"
400,38.6034,-112.5764,NA,NA,"UT"
-1,38.7411,-112.5676,1.681,1.681,"UT"
-1,38.7411,-112.5676,NA,NA,"UT"
0,38.7292,-112.2079,8.38,8.38,"UT"
100,37.7951,-113.0405,-0.002,-0.002,"UT"
0,38.7292,-112.2079,NA,NA,"UT"
0,38.7341,-112.249,7.462,7.462,"UT"
0,38.7341,-112.249,NA,NA,"UT"
0,38.7355,-112.224,6.936,6.936,"UT"
0,38.7355,-112.224,NA,NA,"UT"
150,38.7411,-112.1129,6.802,6.802,"UT"
150,38.7411,-112.1129,NA,NA,"UT"
240,38.7045,-112.099,4.814,4.814,"UT"
240,38.7045,-112.099,NA,NA,"UT"
120,38.7234,-112.1037,4.48,4.48,"UT"
120,38.7234,-112.1037,NA,NA,"UT"
375,38.7323,-112.0808,5.286,5.286,"UT"
NA,37.3735,-112.7754,2.274,2.274,"UT"
375,38.7323,-112.0808,NA,NA,"UT"
40,38.6716,-112.1238,4.254,4.254,"UT"
40,38.6716,-112.1238,NA,NA,"UT"
271,38.6963,-112.1394,1.322,1.322,"UT"
271,38.6963,-112.1394,NA,NA,"UT"
106,38.6609,-112.1662,7.024,7.024,"UT"
106,38.6609,-112.1662,NA,NA,"UT"
100,38.6255,-112.1973,3.686,3.686,"UT"
100,38.6255,-112.1973,NA,NA,"UT"
257,38.5929,-112.2374,4.772,4.772,"UT"
257,38.5929,-112.2374,NA,NA,"UT"
125,38.5961,-112.1335,5.912,5.912,"UT"
NA,34.2058,-103.5608,25.3,25.3,"NM"
125,38.5961,-112.1335,NA,NA,"UT"
0,38.5648,-112.0778,0.077,0.077,"UT"
0,38.5648,-112.0778,NA,NA,"UT"
0,38.5708,-112.1343,4.643,4.643,"UT"
0,38.5708,-112.1343,NA,NA,"UT"
0,38.6407,-112.0977,1.354,1.354,"UT"
0,38.6407,-112.0977,NA,NA,"UT"
400,38.6248,-112.1192,1.828,1.828,"UT"
400,38.6248,-112.1192,NA,NA,"UT"
155,38.671,-112.0984,7.8,7.8,"UT"
155,38.671,-112.0984,NA,NA,"UT"
160,38.6138,-112.149,47.28,47.28,"UT"
160,38.6138,-112.149,NA,NA,"UT"
0,38.6164,-112.2013,4.878,4.878,"UT"
0,38.6164,-112.2013,NA,NA,"UT"
230,38.6335,-112.2213,3.7,3.7,"UT"
230,38.6335,-112.2213,NA,NA,"UT"
165,38.7042,-112.0557,1.162,1.162,"UT"
165,38.7042,-112.0557,NA,NA,"UT"
NA,38.3252,-113.8905,3.852,3.852,"UT"
NA,38.3252,-113.8905,NA,NA,"UT"
NA,38.3307,-113.9282,8.604,8.604,"UT"
NA,38.3307,-113.9282,NA,NA,"UT"
NA,38.425,-113.9488,35.26,35.26,"UT"
NA,38.425,-113.9488,NA,NA,"UT"
NA,38.4973,-113.9445,2.692,2.692,"UT"
NA,38.4973,-113.9445,NA,NA,"UT"
NA,38.3359,-113.871,4.336,4.336,"UT"
NA,38.3359,-113.871,NA,NA,"UT"
NA,38.3385,-113.8487,4.022,4.022,"UT"
NA,38.3385,-113.8487,NA,NA,"UT"
NA,38.3263,-113.7986,6.58,6.58,"UT"
NA,38.3263,-113.7986,NA,NA,"UT"
NA,38.2856,-113.8417,3.736,3.736,"UT"
NA,38.2856,-113.8417,NA,NA,"UT"
0,38.4136,-113.835,21.044,21.044,"UT"
0,38.4136,-113.835,NA,NA,"UT"
0,38.3681,-113.868,4.1,4.1,"UT"
0,38.3681,-113.868,NA,NA,"UT"
0,38.4381,-113.921,2.477,2.477,"UT"
0,38.4381,-113.921,NA,NA,"UT"
0,38.3956,-113.9657,4.14,4.14,"UT"
0,38.3956,-113.9657,NA,NA,"UT"
0,38.2746,-113.8702,1.56,1.56,"UT"
0,38.2746,-113.8702,NA,NA,"UT"
NA,38.3058,-113.5671,1.254,1.254,"UT"
NA,38.3058,-113.5671,NA,NA,"UT"
NA,38.3284,-113.5597,1.22,1.22,"UT"
NA,38.3284,-113.5597,NA,NA,"UT"
-1,38.3592,-113.6063,0.151,0.151,"UT"
-1,38.3592,-113.6063,NA,NA,"UT"
-1,38.2838,-113.6421,0.052,0.052,"UT"
-1,38.2838,-113.6421,NA,NA,"UT"
0,38.3203,-113.5412,0.379,0.379,"UT"
0,38.3203,-113.5412,NA,NA,"UT"
0,38.3466,-113.5396,8.084,8.084,"UT"
0,38.3466,-113.5396,NA,NA,"UT"
0,38.2565,-113.5328,3.29,3.29,"UT"
0,38.2565,-113.5328,NA,NA,"UT"
-1,38.484,-113.3134,46.12,46.12,"UT"
190,38.3794,-113.0024,1.714,1.714,"UT"
-1,38.484,-113.3134,NA,NA,"UT"
-1,38.378,-113.3483,2.324,2.324,"UT"
-1,38.378,-113.3483,NA,NA,"UT"
-1,38.4339,-113.2807,9.555,9.555,"UT"
-1,38.4339,-113.2807,NA,NA,"UT"
10,38.3392,-113.3093,1.495,1.495,"UT"
10,38.3392,-113.3093,NA,NA,"UT"
-1,38.3171,-113.2809,0.803,0.803,"UT"
-1,38.3171,-113.2809,NA,NA,"UT"
0,38.4778,-113.4813,0.703,0.703,"UT"
600,37.8826,-112.854,1.265,1.265,"UT"
0,38.4778,-113.4813,NA,NA,"UT"
0,38.3131,-113.4909,2.135,2.135,"UT"
0,38.3131,-113.4909,NA,NA,"UT"
0,38.2995,-113.2081,12.7,12.7,"UT"
0,38.2995,-113.2081,NA,NA,"UT"
0,38.3289,-113.219,12.504,12.504,"UT"
0,38.3289,-113.219,NA,NA,"UT"
0,38.4897,-113.2444,5.365,5.365,"UT"
0,38.4897,-113.2444,NA,NA,"UT"
407,38.3961,-113.0115,1.657,1.657,"UT"
407,38.3961,-113.0115,NA,NA,"UT"
-1,41.3694,-112.0475,2.284,2.284,"UT"
190,38.3794,-113.0024,NA,NA,"UT"
-1,38.2916,-113.0738,4.63,4.63,"UT"
-1,38.2916,-113.0738,NA,NA,"UT"
-1,38.3235,-113.0939,12.146,12.146,"UT"
-1,38.3235,-113.0939,NA,NA,"UT"
-1,38.3606,-113.0645,1.712,1.712,"UT"
-1,38.3606,-113.0645,NA,NA,"UT"
800,38.3396,-113.0292,5.289,5.289,"UT"
800,38.3396,-113.0292,NA,NA,"UT"
800,38.3074,-113.0468,7.797,7.797,"UT"
800,38.3074,-113.0468,NA,NA,"UT"
240,38.3249,-113.0085,5.736,5.736,"UT"
240,38.3249,-113.0085,NA,NA,"UT"
150,38.3101,-113.0153,25.12,25.12,"UT"
150,38.3101,-113.0153,NA,NA,"UT"
-1,38.2696,-113.0561,20,20,"UT"
-1,38.2696,-113.0561,NA,NA,"UT"
-1,38.2583,-113.0747,3.371,3.371,"UT"
-1,38.2583,-113.0747,NA,NA,"UT"
-1,38.2706,-113.1294,3.662,3.662,"UT"
-1,38.2706,-113.1294,NA,NA,"UT"
NA,38.3389,-112.9722,0.174,0.174,"UT"
NA,38.4052,-112.8047,0.79,0.79,"UT"
NA,38.4052,-112.8047,NA,NA,"UT"
NA,38.4785,-112.8053,7.432,7.432,"UT"
NA,38.4785,-112.8053,NA,NA,"UT"
NA,38.3609,-112.7759,9.178,9.178,"UT"
NA,38.3609,-112.7759,NA,NA,"UT"
NA,38.2888,-112.862,1.11,1.11,"UT"
NA,38.2888,-112.862,NA,NA,"UT"
500,38.3694,-112.9854,3.11,3.11,"UT"
500,38.3694,-112.9854,NA,NA,"UT"
518,38.3407,-112.9776,3.176,3.176,"UT"
518,38.3407,-112.9776,NA,NA,"UT"
500,38.3045,-112.9942,18.109,18.109,"UT"
500,38.3045,-112.9942,NA,NA,"UT"
300,38.276,-112.9959,12.154,12.154,"UT"
600,37.835,-112.9302,1.4,1.4,"UT"
300,38.276,-112.9959,NA,NA,"UT"
0,38.2628,-112.8863,6.166,6.166,"UT"
0,38.2628,-112.8863,NA,NA,"UT"
0,38.2988,-112.9221,4.331,4.331,"UT"
0,38.2988,-112.9221,NA,NA,"UT"
0,38.3439,-112.8894,14.71,14.71,"UT"
0,38.3439,-112.8894,NA,NA,"UT"
0,38.3712,-112.8352,0.134,0.134,"UT"
0,38.3712,-112.8352,NA,NA,"UT"
0,38.2855,-112.8393,3.29,3.29,"UT"
0,38.2855,-112.8393,NA,NA,"UT"
0,38.344,-112.7908,-0.002,-0.002,"UT"
0,38.344,-112.7908,NA,NA,"UT"
0,38.4127,-112.7641,3.304,3.304,"UT"
0,38.4127,-112.7641,NA,NA,"UT"
0,38.4913,-112.7533,31.68,31.68,"UT"
0,38.4913,-112.7533,NA,NA,"UT"
0,38.2641,-112.9516,8.432,8.432,"UT"
0,38.2641,-112.9516,NA,NA,"UT"
89,38.2576,-112.7743,17.27,17.27,"UT"
89,38.2576,-112.7743,NA,NA,"UT"
NA,38.4811,-112.5539,NA,NA,"UT"
0,38.4279,-112.7394,15.25,15.25,"UT"
0,38.3954,-112.143,7.569,7.569,"UT"
0,38.4279,-112.7394,NA,NA,"UT"
0,38.4655,-112.7475,12.77,12.77,"UT"
0,38.4655,-112.7475,NA,NA,"UT"
0,38.4758,-112.7122,10.55,10.55,"UT"
0,38.4758,-112.7122,NA,NA,"UT"
0,38.473,-112.6667,0.444,0.444,"UT"
0,38.473,-112.6667,NA,NA,"UT"
0,38.4699,-112.5919,1.756,1.756,"UT"
0,38.4699,-112.5919,NA,NA,"UT"
-1,38.2971,-112.6331,4.724,4.724,"UT"
-1,38.2971,-112.6331,NA,NA,"UT"
300,38.3253,-112.6394,8.088,8.088,"UT"
300,38.3253,-112.6394,NA,NA,"UT"
145,38.3277,-112.5985,1.103,1.103,"UT"
145,38.3277,-112.5985,NA,NA,"UT"
-1,38.3019,-112.6055,45.52,45.52,"UT"
-1,38.3019,-112.6055,NA,NA,"UT"
15,38.3395,-112.5462,0.836,0.836,"UT"
15,38.3395,-112.5462,NA,NA,"UT"
520,38.364,-112.6387,3.214,3.214,"UT"
520,38.364,-112.6387,NA,NA,"UT"
0,38.2706,-112.6454,2.938,2.938,"UT"
0,38.2706,-112.6454,NA,NA,"UT"
430,38.2755,-112.6843,1.375,1.375,"UT"
NA,37.8692,-112.5786,0.498,0.498,"UT"
430,38.2755,-112.6843,NA,NA,"UT"
200,38.2557,-112.7072,0.056,0.056,"UT"
200,38.2557,-112.7072,NA,NA,"UT"
NA,38.4113,-112.2312,3.462,3.462,"UT"
NA,38.4113,-112.2312,NA,NA,"UT"
NA,38.2944,-112.1084,2.594,2.594,"UT"
NA,38.2944,-112.1084,NA,NA,"UT"
NA,38.2841,-112.0583,0.092,0.092,"UT"
NA,38.2841,-112.0583,NA,NA,"UT"
NA,38.4693,-112.0693,0.434,0.434,"UT"
NA,38.4693,-112.0693,NA,NA,"UT"
NA,38.4284,-112.062,0.422,0.422,"UT"
NA,38.4284,-112.062,NA,NA,"UT"
0,38.3954,-112.143,NA,NA,"UT"
0,38.2639,-112.0893,0.154,0.154,"UT"
0,38.2639,-112.0893,NA,NA,"UT"
0,38.2937,-112.0744,0.065,0.065,"UT"
0,38.2937,-112.0744,NA,NA,"UT"
0,38.4583,-112.0557,0.18,0.18,"UT"
0,38.4583,-112.0557,NA,NA,"UT"
0,38.415,-112.0397,1.101,1.101,"UT"
0,38.415,-112.0397,NA,NA,"UT"
0,38.4486,-112.0296,0.358,0.358,"UT"
0,38.4486,-112.0296,NA,NA,"UT"
0,38.24,-113.8227,3.6,3.6,"UT"
0,38.24,-113.8227,NA,NA,"UT"
13,38.2119,-113.8064,2.752,2.752,"UT"
13,38.2119,-113.8064,NA,NA,"UT"
0,38.2132,-113.8716,6.385,6.385,"UT"
0,38.2132,-113.8716,NA,NA,"UT"
0,38.235,-113.8881,3.596,3.596,"UT"
0,38.235,-113.8881,NA,NA,"UT"
-1,38.1799,-113.9696,3.67,3.67,"UT"
-1,38.1799,-113.9696,NA,NA,"UT"
-1,38.0439,-113.9658,0.819,0.819,"UT"
-1,38.0439,-113.9658,NA,NA,"UT"
NA,37.464,-112.6779,0.263,0.263,"UT"
0,38.0273,-113.914,1.586,1.586,"UT"
0,38.0273,-113.914,NA,NA,"UT"
-1,38.1772,-113.7942,3.964,3.964,"UT"
-1,38.1772,-113.7942,NA,NA,"UT"
0,38.169,-113.8363,3.635,3.635,"UT"
0,38.169,-113.8363,NA,NA,"UT"
-1,38.1455,-113.809,0.653,0.653,"UT"
-1,38.1455,-113.809,NA,NA,"UT"
0,38.1504,-113.8303,2.152,2.152,"UT"
0,38.1504,-113.8303,NA,NA,"UT"
0,38.0853,-113.747,1.285,1.285,"UT"
0,38.2431,-112.0893,3.858,3.858,"UT"
0,38.0853,-113.747,NA,NA,"UT"
0,38.0992,-113.746,1.415,1.415,"UT"
0,38.0992,-113.746,NA,NA,"UT"
0,38.0303,-113.6644,1.995,1.995,"UT"
0,38.0303,-113.6644,NA,NA,"UT"
0,38.0546,-113.5655,14.04,14.04,"UT"
0,38.0546,-113.5655,NA,NA,"UT"
0,38.0377,-113.5203,4.408,4.408,"UT"
0,38.0377,-113.5203,NA,NA,"UT"
NA,38.1218,-113.4791,17.65,17.65,"UT"
NA,38.1218,-113.4791,NA,NA,"UT"
-1,38.0997,-113.2871,7.504,7.504,"UT"
-1,38.0997,-113.2871,NA,NA,"UT"
-1,38.0571,-113.3247,3.51,3.51,"UT"
-1,38.0571,-113.3247,NA,NA,"UT"
-1,38.023,-113.3658,5.238,5.238,"UT"
-1,38.023,-113.3658,NA,NA,"UT"
-1,38.008,-113.4321,5.257,5.257,"UT"
-1,38.008,-113.4321,NA,NA,"UT"
0,38.0821,-113.4486,8.586,8.586,"UT"
0,38.0821,-113.4486,NA,NA,"UT"
-1,38.026,-113.271,4.62,4.62,"UT"
-1,38.026,-113.271,NA,NA,"UT"
-1,38.1793,-113.2779,3.859,3.859,"UT"
0,37.4738,-112.6958,0.265,0.265,"UT"
-1,38.1793,-113.2779,NA,NA,"UT"
-1,38.1833,-113.457,3.682,3.682,"UT"
-1,38.1833,-113.457,NA,NA,"UT"
-1,38.2003,-113.2853,1.776,1.776,"UT"
-1,38.2003,-113.2853,NA,NA,"UT"
-1,38.1783,-113.2582,3.652,3.652,"UT"
-1,38.1783,-113.2582,NA,NA,"UT"
-1,38.1935,-113.3419,1.217,1.217,"UT"
-1,38.1935,-113.3419,NA,NA,"UT"
-1,38.2219,-113.2864,2.021,2.021,"UT"
-1,38.2219,-113.2864,NA,NA,"UT"
-1,38.1716,-113.352,-0.002,-0.002,"UT"
0,37.4353,-112.5161,0.744,0.744,"UT"
-1,38.1716,-113.352,NA,NA,"UT"
-1,38.1804,-113.3252,1.524,1.524,"UT"
-1,38.1804,-113.3252,NA,NA,"UT"
-1,38.164,-113.3119,3.526,3.526,"UT"
-1,38.164,-113.3119,NA,NA,"UT"
-1,38.1381,-113.3477,3.048,3.048,"UT"
-1,38.1381,-113.3477,NA,NA,"UT"
-1,38.2141,-113.3322,1.534,1.534,"UT"
-1,38.2141,-113.3322,NA,NA,"UT"
-1,38.1115,-113.3455,1.635,1.635,"UT"
-1,38.1115,-113.3455,NA,NA,"UT"
-1,38.0924,-113.3724,0.267,0.267,"UT"
NA,37.4237,-112.4232,0.194,0.194,"UT"
-1,38.0924,-113.3724,NA,NA,"UT"
-1,38.2236,-113.1765,3.004,3.004,"UT"
-1,38.2236,-113.1765,NA,NA,"UT"
0,38.174,-113.2033,1.186,1.186,"UT"
0,38.174,-113.2033,NA,NA,"UT"
0,38.1293,-113.0019,1.668,1.668,"UT"
0,38.1293,-113.0019,NA,NA,"UT"
-1,38.1319,-113.1969,1.698,1.698,"UT"
-1,38.1319,-113.1969,NA,NA,"UT"
-1,38.0744,-113.2425,3.476,3.476,"UT"
-1,38.0744,-113.2425,NA,NA,"UT"
-1,38.1062,-113.2231,4.824,4.824,"UT"
0,41.3469,-112.034,1.334,1.334,"UT"
-1,38.1062,-113.2231,NA,NA,"UT"
0,38.1547,-112.9008,2.299,2.299,"UT"
0,38.1547,-112.9008,NA,NA,"UT"
350,38.2164,-112.9671,18.308,18.308,"UT"
350,38.2164,-112.9671,NA,NA,"UT"
0,38.0253,-112.8351,1.538,1.538,"UT"
0,38.0253,-112.8351,NA,NA,"UT"
0,38.1742,-112.8374,1.848,1.848,"UT"
0,38.1742,-112.8374,NA,NA,"UT"
50,38.218,-112.9053,5.476,5.476,"UT"
50,38.218,-112.9053,NA,NA,"UT"
300,38.2191,-112.8274,23.68,23.68,"UT"
300,38.2191,-112.8274,NA,NA,"UT"
NA,38.2243,-112.5315,0.102,0.102,"UT"
NA,38.2243,-112.5315,NA,NA,"UT"
NA,38.0137,-112.603,0.52,0.52,"UT"
NA,38.0137,-112.603,NA,NA,"UT"
0,38.2353,-112.5679,1.244,1.244,"UT"
0,38.2353,-112.5679,NA,NA,"UT"
0,38.1706,-112.5704,0.616,0.616,"UT"
0,38.1706,-112.5704,NA,NA,"UT"
0,38.0611,-112.6359,5.874,5.874,"UT"
0,38.0611,-112.6359,NA,NA,"UT"
0,38.0235,-112.5728,3.296,3.296,"UT"
240,37.7947,-113.6954,2.341,2.341,"UT"
0,38.0235,-112.5728,NA,NA,"UT"
0,38.0329,-112.5048,0.774,0.774,"UT"
0,38.0329,-112.5048,NA,NA,"UT"
0,38.0445,-112.5446,1.431,1.431,"UT"
0,38.0445,-112.5446,NA,NA,"UT"
100,38.0473,-112.6909,0.56,0.56,"UT"
100,38.0473,-112.6909,NA,NA,"UT"
200,38.0171,-112.7027,0.578,0.578,"UT"
200,38.0171,-112.7027,NA,NA,"UT"
392,38.0129,-112.723,0.369,0.369,"UT"
392,38.0129,-112.723,NA,NA,"UT"
120,38.0729,-112.6913,0.734,0.734,"UT"
120,38.0729,-112.6913,NA,NA,"UT"
-1,38.0621,-112.7169,0.644,0.644,"UT"
-1,38.0621,-112.7169,NA,NA,"UT"
-1,38.2389,-112.6619,3.674,3.674,"UT"
-1,38.2389,-112.6619,NA,NA,"UT"
100,38.2206,-112.6703,2.562,2.562,"UT"
100,38.2206,-112.6703,NA,NA,"UT"
-1,38.2458,-112.6268,5.14,5.14,"UT"
-1,38.2458,-112.6268,NA,NA,"UT"
NA,38.0859,-112.4733,0.53,0.53,"UT"
NA,38.0859,-112.4733,NA,NA,"UT"
