+ Fold01: shrinkage=0.004, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     5        1.0403            -nan     0.0100    0.0210
     6        1.0269            -nan     0.0100    0.0197
     7        1.0139            -nan     0.0100    0.0203
     8        1.0013            -nan     0.0100    0.0201
     9        0.9883            -nan     0.0100    0.0176
    10        0.9762            -nan     0.0100    0.0172
    20        0.8714            -nan     0.0100    0.0136
    40        0.7254            -nan     0.0100    0.0074
    60        0.6302            -nan     0.0100    0.0037
    80        0.5637            -nan     0.0100    0.0020
   100        0.5155            -nan     0.0100    0.0010
   120        0.4778            -nan     0.0100    0.0005
   140        0.4467            -nan     0.0100   -0.0006
   160        0.4208            -nan     0.0100   -0.0006
   180        0.3979            -nan     0.0100   -0.0008
   200        0.3797            -nan     0.0100   -0.0009
   220        0.3623            -nan     0.0100   -0.0009
   240        0.3458            -nan     0.0100   -0.0012
   260        0.3311            -nan     0.0100   -0.0004
   280        0.3174            -nan     0.0100   -0.0012
   300        0.3044            -nan     0.0100   -0.0010
   320        0.2937            -nan     0.0100   -0.0013
   340        0.2826            -nan     0.0100   -0.0010
   360        0.2721            -nan     0.0100   -0.0010
   380        0.2625            -nan     0.0100   -0.0007
   400        0.2530            -nan     0.0100   -0.0006
   420        0.2441            -nan     0.0100   -0.0009
   440        0.2362            -nan     0.0100   -0.0009
   460        0.2284            -nan     0.0100   -0.0010
   480        0.2212            -nan     0.0100   -0.0007
   500        0.2148            -nan     0.0100   -0.0007

- Fold08: shrinkage=0.010, interaction.depth= 6, n.minobsinnode=8, n.trees=500 
+ Fold08: shrinkage=0.010, interaction.depth= 8, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0100    0.0238
     2        1.0829            -nan     0.0100    0.0224
     3        1.0675            -nan     0.0100    0.0230
     4        1.0523            -nan     0.0100    0.0227
     5        1.0376            -nan     0.0100    0.0213
     6        1.0234            -nan     0.0100    0.0225
     7        1.0088            -nan     0.0100    0.0190
     8        0.9961            -nan     0.0100    0.0188
     9        0.9831            -nan     0.0100    0.0195
    10        0.9701            -nan     0.0100    0.0167
    20        0.8590            -nan     0.0100    0.0120
    40        0.7045            -nan     0.0100    0.0069
    60        0.6030            -nan     0.0100    0.0046
    80        0.5319            -nan     0.0100    0.0020
   100        0.4786            -nan     0.0100    0.0006
   120        0.4389            -nan     0.0100    0.0000
   140        0.4062            -nan     0.0100   -0.0007
   160        0.3780            -nan     0.0100   -0.0004
   180        0.3537            -nan     0.0100   -0.0008
   200        0.3332            -nan     0.0100   -0.0008
   220        0.3143            -nan     0.0100   -0.0009
   240        0.2978            -nan     0.0100   -0.0007
   260        0.2817            -nan     0.0100   -0.0009
   280        0.2678            -nan     0.0100   -0.0011
   300        0.2545            -nan     0.0100   -0.0011
   320        0.2425            -nan     0.0100   -0.0011
   340        0.2324            -nan     0.0100   -0.0009
   360        0.2221            -nan     0.0100   -0.0011
   380        0.2122            -nan     0.0100   -0.0012
   400        0.2029            -nan     0.0100   -0.0009
   420        0.1944            -nan     0.0100   -0.0011
   440        0.1867            -nan     0.0100   -0.0006
   460        0.1793            -nan     0.0100   -0.0008
   480        0.1725            -nan     0.0100   -0.0008
   500        0.1663            -nan     0.0100   -0.0008

- Fold08: shrinkage=0.010, interaction.depth= 8, n.minobsinnode=8, n.trees=500 
+ Fold08: shrinkage=0.010, interaction.depth=10, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0100    0.0260
     2        1.0818            -nan     0.0100    0.0228
     3        1.0662            -nan     0.0100    0.0238
     4        1.0506            -nan     0.0100    0.0230
     5        1.0355            -nan     0.0100    0.0193
     6        1.0211            -nan     0.0100    0.0211
     7        1.0072            -nan     0.0100    0.0202
     8        0.9926            -nan     0.0100    0.0191
     9        0.9788            -nan     0.0100    0.0206
    10        0.9654            -nan     0.0100    0.0187
    20        0.8507            -nan     0.0100    0.0137
    40        0.6888            -nan     0.0100    0.0077
    60        0.5832            -nan     0.0100    0.0044
    80        0.5081            -nan     0.0100    0.0018
   100        0.4530            -nan     0.0100    0.0004
   120        0.4105            -nan     0.0100   -0.0001
   140        0.3752            -nan     0.0100   -0.0006
   160        0.3458            -nan     0.0100   -0.0009
   180        0.3206            -nan     0.0100   -0.0011
   200        0.2980            -nan     0.0100   -0.0009
   220        0.2790            -nan     0.0100   -0.0004
   240        0.2619            -nan     0.0100   -0.0015
   260        0.2458            -nan     0.0100   -0.0013
   280        0.2316            -nan     0.0100   -0.0014
   300        0.2187            -nan     0.0100   -0.0012
   320        0.2067            -nan     0.0100   -0.0011
   340        0.1957            -nan     0.0100   -0.0011
   360        0.1857            -nan     0.0100   -0.0012
   380        0.1762            -nan     0.0100   -0.0011
   400        0.1675            -nan     0.0100   -0.0007
   420        0.1600            -nan     0.0100   -0.0008
   440        0.1528            -nan     0.0100   -0.0010
   460        0.1458            -nan     0.0100   -0.0011
   480        0.1395            -nan     0.0100   -0.0006
   500        0.1338            -nan     0.0100   -0.0009

- Fold08: shrinkage=0.010, interaction.depth=10, n.minobsinnode=8, n.trees=500 
+ Fold08: shrinkage=0.010, interaction.depth=12, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0100    0.0257
     2        1.0810            -nan     0.0100    0.0244
     3        1.0645            -nan     0.0100    0.0245
     4        1.0482            -nan     0.0100    0.0229
     5        1.0325            -nan     0.0100    0.0201
     6        1.0178            -nan     0.0100    0.0214
     7        1.0026            -nan     0.0100    0.0209
     8        0.9884            -nan     0.0100    0.0203
     9        0.9747            -nan     0.0100    0.0178
    10        0.9617            -nan     0.0100    0.0181
    20        0.8450            -nan     0.0100    0.0142
    40        0.6782            -nan     0.0100    0.0085
    60        0.5695            -nan     0.0100    0.0039
    80        0.4918            -nan     0.0100    0.0018
   100        0.4335            -nan     0.0100    0.0008
   120        0.3890            -nan     0.0100   -0.0004
   140        0.3518            -nan     0.0100    0.0002
   160        0.3204            -nan     0.0100   -0.0006
   180        0.2938            -nan     0.0100   -0.0010
   200        0.2710            -nan     0.0100   -0.0010
   220        0.2510            -nan     0.0100   -0.0013
   240        0.2338            -nan     0.0100   -0.0007
   260        0.2184            -nan     0.0100   -0.0015
   280        0.2045            -nan     0.0100   -0.0008
   300        0.1913            -nan     0.0100   -0.0011
   320        0.1790            -nan     0.0100   -0.0009
   340        0.1687            -nan     0.0100   -0.0008
   360        0.1589            -nan     0.0100   -0.0009
   380        0.1498            -nan     0.0100   -0.0013
   400        0.1419            -nan     0.0100   -0.0012
   420        0.1340            -nan     0.0100   -0.0011
   440        0.1271            -nan     0.0100   -0.0006
   460        0.1203            -nan     0.0100   -0.0006
   480        0.1141            -nan     0.0100   -0.0008
   500        0.1087            -nan     0.0100   -0.0009

- Fold08: shrinkage=0.010, interaction.depth=12, n.minobsinnode=8, n.trees=500 
+ Fold08: shrinkage=0.010, interaction.depth=14, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0100    0.0251
     2        1.0817            -nan     0.0100    0.0252
     3        1.0644            -nan     0.0100    0.0245
     4        1.0482            -nan     0.0100    0.0234
     5        1.0319            -nan     0.0100    0.0228
     6        1.0165            -nan     0.0100    0.0210
     7        1.0019            -nan     0.0100    0.0209
     8        0.9873            -nan     0.0100    0.0209
     9        0.9733            -nan     0.0100    0.0198
    10        0.9595            -nan     0.0100    0.0182
    20        0.8410            -nan     0.0100    0.0136
    40        0.6718            -nan     0.0100    0.0087
    60        0.5600            -nan     0.0100    0.0035
    80        0.4810            -nan     0.0100    0.0020
   100        0.4197            -nan     0.0100    0.0004
   120        0.3728            -nan     0.0100    0.0001
   140        0.3347            -nan     0.0100   -0.0008
   160        0.3037            -nan     0.0100   -0.0008
   180        0.2765            -nan     0.0100   -0.0004
   200        0.2534            -nan     0.0100   -0.0014
   220        0.2331            -nan     0.0100   -0.0014
   240        0.2156            -nan     0.0100   -0.0012
   260        0.2004            -nan     0.0100   -0.0011
   280        0.1862            -nan     0.0100   -0.0010
   300        0.1739            -nan     0.0100   -0.0009
   320        0.1620            -nan     0.0100   -0.0013
   340        0.1515            -nan     0.0100   -0.0011
   360        0.1419            -nan     0.0100   -0.0010
   380        0.1331            -nan     0.0100   -0.0008
   400        0.1247            -nan     0.0100   -0.0009
   420        0.1172            -nan     0.0100   -0.0010
