"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Ca_7_16","AM_A_Calcite_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_K_7_17","AM_A_Kaolinit_7_16","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_P_7_17","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_S_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Se_7_18","AM_A_Serpent_7_16","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Dolomite_7_19","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Gibbsite_7_19","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","Best_Guess__ac_","PRISM_ppt_30yr_normal_800mM4_annual_bil","bfi48grd","GENERALIZE_Sedimentary_clastic","GENERALIZE_Igneous_volcanic","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","spl3cat","spl5","U3Cat"
605,"U","Dissolved",0.01,249719,10600,"NULL",24.8118706,0,0,0.014419,3.608376,0.8680367,0.1211057,1.8837312,63.194519,12.1039,25.3636799,9.1520348,107.7006836,0,3.0117619,14.1440191,0,0,0.2192048,0,0.0354986,0,2.0047836,2.4349775,31.1912308,35.2233925,0.6154336,2544.6738281,3.1696093,0.9254194,11.7150412,11.5071268,0,1206.1162109,266.8595581,0,0,38.7471504,100.0635529,0.0458243,5.4258294,8.2280588,0.293099,0,1.7346761,208.5256653,0.0643717,0.3570515,9.0634851,0.3177567,1.1835678,10.5400801,0.5429411,0.1210527,13.9076777,18.5913525,6.541697,12.121748,0,2.5435627,75.1201096,2.7639017,16.5894012,484.8962402,21.2810135,0,0,0.0926232,1.1482632,0.5078727,72.0785294,11.2760725,28.734951,8.3140221,2.2023609,25.4032345,0,2.7792041,14.5955229,0,0.020445,2.0251622,34.7224693,38.2991066,0.7129253,931.2575073,1.4763131,1.0485747,12.1179152,13.1330175,843.9293213,127.2758484,99.0314255,0.0315478,0.8103896,8.6402292,0.2955562,1.516992,213.4970856,0.1422267,10.2370396,0.3102845,0.6928849,2.7450733,67.6982422,1.3481243,18.5814362,0.794616,0,0,0,0,0.1081687,2.4150555,0,0,38.5364189,0,9.0990314,3.8040104,0.7859567,21.9592705,8.1562891,4.137701,5.2990689,10.793644,659.3920288,1.4278251,1.6863641,0.8220917,3.2614944,63.4509735,13.3474064,25.636816,7.8693666,118.2329025,2.6779234,15.0096951,0.0688633,0.2801137,1.9288733,30.9907055,34.3461876,0.618198,2163.7297363,3.555639,0.8706017,11.4600182,10.8583603,1188.1960449,490.7450256,97.6368866,0.0621898,5.2321863,8.0957527,0.3050823,1.8912874,199.2728882,0.4778343,9.1553745,0.2921711,0.9902325,2.5580707,61.3090935,4.0646071,16.2534752,794.1871948,0,981.9349976,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,"C1"
448,"U","Dissolved",3.6,51966,4385,"NULL",14.9878263,0,0.0399275,1.0594214,2.330786,3.5076618,4.1484132,0.2195716,45.7550507,6.4236069,32.5566597,5.6368065,13.9115057,4.2314329,1.6179725,8.5554743,0,0,0.1453192,0,0.0207074,0.0876233,1.4150592,1.353774,26.2422562,20.7905064,1.041225,427.9804688,0.8510955,0.2858263,7.681705,13.1736202,0,1166.854126,15.4589901,0,0,59.1145096,63.3722916,0.0285743,0.625993,4.8842168,0.3021616,0,1.1743746,162.1369171,0,0.1,8.255806,0.1778748,0.4003991,6.5856133,0.5172645,8.3945007,8.5868549,9.0946255,5.0880737,4.0071812,0,2.3005812,33.9234428,0.9485971,18.3120804,43.0805321,17.6887455,0,0.0817783,1.8800271,5.9552135,0.1467359,38.9497375,6.0484238,34.1902847,5.1784587,2.8684244,14.7155457,4.7389884,1.4481672,7.4133582,0,0.0240211,1.2354804,23.3975334,22.5440731,1.1792212,333.1726379,0.745831,0.2186515,4.7312589,14.5434904,1344.0249023,11.4197283,56.4111557,0.0307312,0.427109,4.8452568,0.3244534,1.0827245,213.9924927,0.1,6.7126746,0.172258,0.3538454,1.9647201,37.6705093,4.4343724,17.1658649,10.2270699,0,0,0.0231992,0,0.0234163,2.0413392,0,0.1371239,53.5519867,0,6.2441244,0.3486995,15.3060112,4.9579091,2.6722264,1,3.0631557,6.50353,350.0186462,0.9201007,0.1636014,3.1498196,0.2271242,40.0217094,5.9773579,32.8211861,5.2396669,13.4695692,1.5534699,7.2045798,0.0182941,0.0291858,1.4071077,22.6745548,19.1653614,0.9903888,429.9815674,0.7166967,0.2784193,6.1831656,13.0500317,1123.8902588,14.429348,56.8881226,0.0277779,0.5193447,4.5539694,0.272149,1.025569,155.9152527,0.1,7.3434939,0.1727823,0.3657313,2.0349059,31.0157909,0.8558424,15.5892887,42.3026619,0,308.4339905,77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,FALSE,"C1"
284,"U","Dissolved",1.6,8343,4220,"NULL",20.8454494,0,0.0137928,0.9277786,1.9299005,4.3114557,7.1163955,0.2401561,78.2130051,11.1093473,49.2221146,5.7341199,17.9224911,0.439256,2.8191874,14.0243244,0,0,0.1823583,0.1232483,0.0232577,0.9047778,1.8166273,0.4762285,39.8238068,22.4829121,1.00339,549.9110718,0.9471321,0.8427682,16.1922398,30.1965599,0,800.5437622,20.116375,0.0132996,1.3344922,40.5026245,87.0337753,0.0217131,0.6301433,8.8497505,0.224494,0,2.0432606,167.0803528,0,0.1,13.1067944,0.3046706,0.5446278,7.6970925,1.1533371,7.5400939,9.1495905,19.3829155,8.2154341,10.8189154,0.057432,2.491318,53.9678192,1.5747885,25.1757526,58.192173,19.2780056,0,0,1.9125662,7.9731646,0.1533874,66.3216095,9.9126225,38.518055,5,3.1768057,16.3770275,0.1583255,2.3970094,11.9881449,0,0.0173639,1.537396,34.8322029,25.6456413,0.8242894,419.6117859,0.7963283,0.7242638,10.8876562,23.8225994,808.2451782,14.4008045,69.852951,0.0206932,0.4327595,7.7650933,0.2265748,1.5879873,191.7813416,0.1,10.4963331,0.2803977,0.4866468,2.1783159,53.9533768,2.2910545,21.4584084,15.0153818,0,0,0.1271178,0,0.6916209,0.7074508,0,1.1215435,35.1581917,0,6.7918577,2.3385839,16.0585423,16.5080738,6.5344238,1,4.7412839,6.7733965,574.5661621,1.6744881,0.2568982,3.7432978,0.2478255,74.1417694,10.3183289,47.726284,5.3131566,17.3290043,2.7035608,12.7413883,0.0249995,0.049901,1.8694872,36.8710251,21.3540726,0.8333593,537.5196533,0.889547,0.8676532,14.6102781,24.6088924,807.7131348,20.7398319,84.9448929,0.0248814,0.5944653,8.8099546,0.2164693,1.997447,165.9102325,0.1065878,12.2266121,0.3073041,0.4938065,2.345901,53.2464294,1.4204378,23.3788834,59.0842171,0,208.6369934,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE,"C1"
336,"U","Dissolved",2.7,51294,3735,"NULL",14.7204266,0,0.0469045,0.8265663,1.6102085,2.5452013,3.9626379,0.2602671,49.7871323,8.9531469,34.1516762,5.5099812,21.2066402,2.4071651,2.295481,9.8674536,0,0,0.2920914,0,0.0220398,0.039347,1.4188025,1.2234827,27.7312794,21.2305622,0.8949101,459.3749084,1.1729285,0.3635928,10.413558,16.3839436,0,778.661438,20.5131283,0,0.1816923,57.8535271,66.8319931,0.0264351,0.960072,5.5807686,0.4127704,0,1.3290495,179.124054,0,0.1,9.1019812,0.2139532,0.4873185,7.2578115,0.802275,6.4904542,9.0999317,9.9113922,5.3167939,3.8409481,0,2.5123148,47.1496162,1.0852578,18.1856403,47.2811089,21.8176098,0,0,1.8753563,5.7806907,0.1806076,43.705719,8.3795481,40.296669,6.623405,2.4950089,21.2704811,5.1965513,2.0173137,9.3999748,0,0.0247,1.4418954,24.9180546,25.4697456,1.2456897,370.2792053,0.8957536,0.2362767,7.797823,20.0230732,1091.7727051,14.6274014,65.0780563,0.0312711,0.600104,6.3818307,0.3427778,1.4349316,237.8553009,0.1,7.6087189,0.2247873,0.4203534,2.1538067,50.3576546,2.6097894,17.7735062,10.2711811,0,0,0.0512629,0,0,2.7862856,0,0.8109463,44.2184105,0,6.1475601,0.8654177,15.2166672,5.2968316,2.3939402,1,3.3241997,21.5781269,409.4468994,1.0434942,0.1978426,1.7280953,0.2492127,41.3827782,7.4913769,35.1138878,5.228971,19.5889912,2.3013895,7.848424,0.0226621,0.0315544,1.4048874,22.9281044,19.5538979,0.7669416,387.3361816,0.8971875,0.3453346,8.4890957,16.602953,800.1973877,17.4855862,56.4057732,0.02779,0.7816936,4.9837337,0.3812033,1.1329883,170.3978577,0.1066156,7.3125243,0.1909146,0.4149721,2.0391767,42.126133,0.9739906,14.1868515,45.3874092,0,282.571991,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,"C1"
641,"U","Dissolved",63.5,152914,5296.58,"11.33",18.6769371,0.1431012,0,0.0637197,2.2819037,0.8072177,0.5106744,0.3276179,51.7283821,7.8096619,22.4214077,5.4377699,15.4419756,0,1.924136,10.4356947,0,0,0.253209,0,0.0186336,0,1.6397693,2.0030084,25.1912155,26.7017021,0.4530393,596.8044434,1.1116515,0.5502914,8.9651117,10.3591566,0,497.2199707,23.751749,0,0,56.3435097,74.0922241,0.0278789,0.4860836,5.5423698,0.2524093,0,1.4084095,134.8123016,0.0588779,0.101018,8.4103127,0.2299516,0.5110721,7.7175589,0.2919077,0.5246295,9.9012184,13.8882999,6.4564686,7.3846235,0.1433781,2.1439242,50.3382454,0.9122974,14.2888012,53.6857109,17.9351559,0,0,0.3845735,1.8278005,0.2048565,54.4482956,7.6238022,23.2415085,5.2655983,1.6926843,14.2860355,0.3650798,1.8254467,10.7775879,0,0.0178581,1.5578765,26.0346317,31.1842155,0.5817155,522.5326538,0.8990962,0.5257468,8.5478029,11.7877645,366.0570984,21.3817635,71.1187439,0.0830712,0.6410131,5.6404381,0.2606592,1.2430446,144.0088501,0.1,8.1258268,0.2302576,0.449116,2.0855119,51.2517929,1.1615874,15.0394392,2.7308002,0,0.3395872,0.0463236,0,0,2.6544294,0,0,55.2430458,0,7.0979071,1.6256431,3.2012064,11.7671738,6.2006707,0.8227073,3.8713067,6.0945725,510.8642273,1.1169548,0.2164754,0.676735,0.3546135,54.9833412,8.4547949,19.881443,5.4637213,14.6666889,1.7607545,10.5254412,0.0210072,0.0389424,1.5610961,26.4923611,24.1416893,0.4208805,531.0372925,1.0736285,0.5340565,9.4872599,9.4944124,482.3048706,24.5598488,75.1220856,0.0298207,0.6530569,5.1601028,0.2380871,3.0900502,134.9095459,0.0976448,9.0639477,0.2096293,0.4782147,2.150625,42.8969536,0.9802799,16.8039169,32.9742966,600,316.1109924,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,"C3"
234,"U","Dissolved",10.7,50542,5295,"NULL",13.6623096,0.0951436,0,0.3868142,0.5598353,1.9631003,2.6866698,0.1171427,40.7440605,6.7144208,18.9509945,5.1222005,9.3622179,0.3858114,1.5506808,7.6278186,0,0,0.0497732,0,0.0112927,0,1.7044024,0.8386368,20.1783104,15.8995647,0.737576,314.365387,0.4724107,0.701121,9.7493553,15.2704525,0,434.828064,14.380806,0,1.7522507,57.8489456,65.5763321,0.0162665,0.4731956,4.7789612,0.2,0,0.8936132,188.8114624,0,0.1,6.2325735,0.2433631,0.415344,4.6967974,0.578595,3.111798,6.4349508,17.4258118,7.8493495,8.9472923,0.1974815,1.5252721,38.3783569,0.6312429,11.5953693,37.4753227,11.931921,0,0,0.6874516,2.8381765,0.1,37.2017441,5.3779111,14.7530279,5.1915221,0.7817184,9.9075527,0.1278176,1.3030255,8.1849041,0,0.0106604,1.7246978,17.949398,17.0234203,0.5602502,259.7246094,0.4243311,0.6312296,8.2483358,10.6458111,327.2755127,13.3006926,66.3442612,0.018598,0.5756678,3.9152012,0.2126229,0.9415976,183.1355743,0.1,5.9664822,0.1836878,0.3863203,1.5667526,34.995018,0.6611797,11.4679661,5.6047597,0,0,0.1074975,0,0,0.639897,0,0.550727,59.393959,0,5.1590614,1.3259155,5.6065683,15.4173555,7.5669031,1,3.5833664,3.185287,592.6149292,1.0385236,0.1309106,1.7159985,0.1097999,38.3777657,6.3086572,21.0100117,5.056953,8.8410473,1.4850935,7.0395103,0.0106,0.0250947,1.4576277,19.2910385,14.2614374,0.6880343,277.7859802,0.4620088,0.6928626,9.1973457,15.2334518,461.2779236,15.1652336,59.2279892,0.0166131,0.4277968,4.7338243,0.2,0.8428191,184.4160614,0.1,5.3376088,0.2482568,0.3797742,1.4103835,39.8176231,0.6052189,10.9863911,47.8338318,0,189.6100006,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C1"
764,"U","Dissolved",23,151120,4509.83,"NULL",19.5985146,0.2235749,0,0.3817407,3.0736032,1.535635,1.7914065,0.4480556,52.3153038,6.3471031,26.3175621,5.3462873,13.2747078,1.275245,1.70288,10.4281216,0,0.3426197,0.0541469,0,0.0178386,0,1.619669,2.3841722,25.1713467,26.1023865,0.7145167,261.3312073,1.4999105,0.6185238,7.8665166,13.03442,0,510.8454285,20.8191261,0,0,53.697094,70.4228439,0.1071641,0.7248594,5.5367861,0.4361424,0,1.3814293,116.8487167,0,0.1,8.0848618,0.1890421,0.48438,8.497653,0.4256118,3.0727162,11.7037916,12.7568483,5.7490802,6.980299,0.2215383,2.3608234,59.1563377,0.8553586,13.8413782,65.2208328,19.8109837,0,0,0.8795801,3.7034376,0.3892493,50.859951,7.3835216,29.2866421,5.8675547,1.4710974,16.1967506,2.0005069,1.9370412,12.0850439,0,0.0231443,1.573969,26.2570992,33.5258141,0.948738,262.1159058,1.6154032,0.7071507,7.9706311,14.7577286,450.6500854,17.8592453,77.3533173,0.5807217,0.8599595,6.4464593,0.6457029,1.3070782,163.2406616,0.1,8.3609009,0.2064859,0.5107098,2.4645457,76.8718643,1.1719576,13.8761187,5.049962,0,2.4136815,0,0,0,3.2933795,0,0,47.8340874,0,8.5582523,0.7504793,7.1935291,10.3994455,4.2379494,1,3.9564064,5.6937776,517.1357422,1.1274927,0.2564383,1.4000915,0.495682,51.2746468,6.6850438,24.2693882,5.5359969,15.3141756,1.7225666,11.503088,0.0231966,0.0355191,1.5702767,25.7735481,23.9865475,0.695145,284.8962097,1.3550929,0.6035401,7.6577539,11.9318018,499.5150452,22.565012,74.8125992,0.1120265,0.7776001,5.370851,0.4529006,2.2158949,114.9152756,0.1,8.1071186,0.181192,0.5043438,2.3829384,57.1158905,0.8811389,13.1375809,59.5225029,1000,238.9889984,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,"C2"
537,"U","Dissolved",0.01,261624,5040,"235",11.9066811,0,0.1816859,0.4068291,1.0420678,1.6100247,3.0687921,0.1258588,30.0728626,4.1277213,20.0588531,5.0815263,9.736784,0.2121043,0.9887623,6.7007728,0,0,0,0,0.0119006,0,1.6406444,0.6888662,14.2082682,19.7998505,0.5314916,279.5309753,0.7943586,0.3377766,3.6023877,7.3212004,0,327.7744446,11.2944164,0,0.1053361,68.1027908,59.0791054,0.0165949,0.3402038,3.710254,0.2,0,0.7360421,87.8204422,0,0.1,4.5484447,0.1102791,0.322959,3.9535348,1.3759453,3.4663403,5.6856399,10.320981,5.7849422,4.5231924,0,1.2619704,28.4529514,0.3969973,8.4039688,23.2813511,10.633544,0,0,0.8615252,2.9706728,0.1,29.5473309,4.6661835,18.8196239,5.9475527,1.2389827,12.887886,1.7715566,1.0411361,7.1100893,0,0.0134062,1.6415977,15.1314278,23.1875744,0.8018826,238.2763977,1.273095,0.3078008,3.2770212,8.3288593,275.1619873,11.1256199,64.814537,0.0225106,0.372786,4.2586961,0.2067679,0.8688816,123.3980942,0.1,4.8604569,0.1079165,0.3346366,1.5913063,38.1664429,0.4003277,8.8912411,5.2858233,0,0,0.0667239,0,0,1.2455689,0,0,65.911171,0,7.1847658,0.6573055,6.9927187,7.2215967,3.9639761,1,2.8821468,2.9130735,439.5776672,0.8622024,0.0963052,1.7098782,0.1240573,29.8336315,4.0399733,16.5238628,5.1360097,8.7967291,1.0175686,6.3901114,0.0097314,0.0224533,1.6237329,14.6533613,18.4134197,0.5822964,295.5497437,0.3762151,0.3362463,3.5443513,7.2935691,352.2601624,11.9115334,60.0216827,0.0186233,0.3371861,3.7800345,0.2129431,0.7384234,82.2404175,0.1,4.6550446,0.1043046,0.3424856,1.3744737,29.3678551,0.3476567,8.6694899,23.2705765,0,201.397995,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,"C1"
221,"U","Dissolved",1.8,155677,6778,"NULL",17.8410892,0,0.0397328,0.4736838,2.4775822,2.2711596,1.9941118,0.167706,60.9563446,6.3770981,26.8390694,5.3369837,19.5280113,1.7490959,1.7708781,12.4262104,0,1.8974394,0.1794705,0,0.0193002,0,1.8223073,2.2011235,28.6521358,25.7309513,0.6393314,409.7237549,1.0624573,0.8471451,18.0655479,13.2893639,0,444.2146912,16.7847309,0,0.0083265,46.7283211,94.0522537,0.3500125,0.6604291,5.6415391,0.3081013,0,1.6528802,127.635994,0,0.1,8.8944311,0.2442055,0.4359884,6.4327669,0.661081,3.7531044,9.5196962,19.5517502,7.8334107,11.7683897,0,2.1542523,44.4151649,1.1948122,17.8402424,59.5032768,18.5972271,0,0,0.7952526,2.6880374,0.1514824,57.3349762,6.8121662,27.5915661,5.801733,1.3287393,13.7310352,2.4128282,1.9739314,14.5476608,0,0.0218189,1.8146951,28.8865452,28.5048847,0.7661141,281.8817444,1.2109346,0.8013796,18.1239014,13.6322718,400.5919189,16.5398445,97.807663,0.1270571,0.6660691,6.1850448,0.3184007,1.745836,131.2248688,0.1,9.9746037,0.2263014,0.5172399,2.5522156,48.4446106,1.4324886,18.5593758,3.8856091,0,0.8764024,0.2002613,0,0,2.569056,0,0,45.3967247,0,6.8125391,2.2179911,6.4097877,15.9431829,6.4913964,1,4.7988305,5.8743968,422.0042725,1.8189517,0.1450919,2.0040514,0.1729376,51.4575157,5.9252687,25.6083965,5.2640157,16.7098198,1.7700353,12.0528316,0.0230123,0.0329555,1.7737375,26.3621464,25.0064182,0.6200144,404.3992615,1.000599,0.8393794,16.9949493,12.4911127,449.811676,16.7953777,82.946991,0.2838406,0.6376855,5.8756647,0.2913371,1.5412476,128.0600739,0.1,8.1586819,0.2279018,0.4437917,2.0764015,42.9600182,1.0094491,15.5193844,57.5055771,0,305.1279907,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,"C1"
142,"U","Dissolved",55,266842,NA,"NULL",16.552412,0,0,0.4300055,1.2035903,2.1972485,1.5447937,0.1658126,50.1614113,6.7691627,20.1216736,5.3318157,11.8079576,1.8678203,1.8313961,9.9901819,0,1.78119,0.0493486,0,0.020412,0,1.7322545,2.854598,25.7658558,21.758894,0.7446735,282.6298828,0.6974314,0.5772758,8.6262732,12.842886,0,420.10672,15.2812948,0,0.011088,55.6974525,77.5069885,0.3745337,0.7442666,6.055522,0.2793204,0,1.1916645,127.6487198,0,0.1,7.6171637,0.2361798,0.4088221,7.4528613,0.636254,3.4546077,10.7581615,14.5303669,7.4559827,7.220696,0,2.0394602,46.9327888,0.5659225,15.5477791,50.8907814,21.357378,0,0,0.4541889,1.8112751,0.1450595,54.1103325,8.3643246,27.8636627,7.5391927,1.0074857,11.800786,1.6033046,2.1664503,12.8947287,0,0.0269331,1.6171845,28.9385548,26.506649,0.7916797,273.8873291,0.9809756,0.5125983,10.9744415,15.5861521,363.6406555,15.5640268,77.7271729,0.1326951,0.88106,6.9215746,0.3206694,1.5199754,125.7714005,0.1270146,9.1093245,0.2588589,0.5090773,2.3023024,54.3105698,1.1510704,19.5014687,1.5882741,0,0.56771,0.0797598,0,0,2.3689194,0,0,50.8239479,0,7.2515688,3.1624899,3.6183798,10.7456684,5.5864234,1,3.8801243,5.2010069,457.04245,1.1660091,0.1571269,1.324688,0.1350172,45.8358345,6.6000128,21.0174313,5.4640961,9.5887442,1.5963839,9.5018101,0.0182191,0.0312846,1.5748297,23.5762062,20.0985298,0.5745674,261.0762024,0.7019048,0.5537175,9.3639851,11.1095133,394.8121338,15.8095388,68.6440125,0.2977777,0.7583865,5.4452367,0.243657,1.2036934,107.6088562,0.1,7.4207921,0.2194627,0.4337592,2.0551779,42.8592949,0.7215164,14.3040514,41.4013672,0,254.7619934,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,TRUE,"C3"
