SiteID,Fe,pH,As,prism30yr,baseflow,Top5_Al,Top5_As,Top5_Ba,Top5_Be,Top5_Ca,Top5_Cs,Top5_In,Top5_K,Top5_Ni,Top5_Pb,Top5_S,Top5_Se,Top5_Sn,Top5_Te,Top5_Ti,Top5_Zn,A_Amorph,A_Analcime,A_Aragon,A_C_Tot,A_Calcite,A_Cd,A_Cs,A_Cu,A_Dolomite,A_Goethite,A_Gypsum,A_Hematite,A_Heuland,A_Hg,A_K,A_Kaolinit,A_Li,A_Mn,A_Mo,A_Other,A_P,A_Pb,A_Pyrite,A_Pyroxene,A_Quartz,A_S,A_Sb,A_Se,A_Serpent,A_Sr,A_Talc,A_Te,A_Th,A_Tl,A_Tot_10A,A_Tot_14A,A_Tot_Clay,A_Tot_Flds,A_Tot_K_fs,A_Tot_Zeol,A_U,A_W,C_Amorph,C_Analcime,C_aragon,C_Ca,C_Cd,C_Co,C_Cr,C_Cs,C_CTot,C_Cu,C_Gibbsite,C_Hg,C_K,C_Li,C_Mg,C_Mo,C_Na,C_Nb,C_Ni,C_Pb,C_Rb,C_S,C_Sb,C_Se,C_Sn,C_Sr,C_Te,C_Tl,C_U,C_V,C_W,C_Y,C_Goethite,C_Gypsum,C_Hematite,C_Heuland,C_Hornbl,C_Kaolinit,C_Pyroxene,C_Talc,C_Tot_10A,C_Tot_14A,C_Tot_K_fs,DepthToGW,GENERALIZE,UNIT_NAME,US_L3NAME,Data_Source,US_L3NAME_Arizona/New_Mexico_Plateau,US_L3NAME_Colorado_Plateaus,US_L3NAME_Arizona/New_Mexico_Mountains,US_L3NAME_Southern_Rockies,US_L3NAME_Wyoming_Basin,US_L3NAME_Central_Basin_and_Range,US_L3NAME_Wasatch_and_Uinta_Mountains,US_L3NAME_Mojave_Basin_and_Range,US_L3NAME_Sonoran_Basin_and_Range,UNIT_NAME_Residual_materials_developed_in_sediment,UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin,UNIT_NAME_Residual_materials_developed_in_fine-gra,UNIT_NAME_Alluvial_sediments_thin,UNIT_NAME_Eolian_sediments_mostly_loess_thin,UNIT_NAME_Residual_materials_developed_in_igneous_,UNIT_NAME_Residual_materials_developed_in_carbonat,UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks,UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks,UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous,UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin,UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks,UNIT_NAME_Colluvial_sediments_thin,UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous,UNIT_NAME_Alluvial_sediments_thick,UNIT_NAME_Lacustrine_sediments,UNIT_NAME_Water,UNIT_NAME_Playa_sediments,UNIT_NAME_Rhyolitic_volcanic_rocks,GENERALIZE_Sedime,GENERALIZE_Uncons,GENERALIZE_Igneou,GENERALIZE_Unconsolidated_undifferentiated,GENERALIZE_Sedimentary_clastic,GENERALIZE_Water,GENERALIZE_Igneous_volcanic,GENERALIZE_Sedimentary_undifferentiated,GENERALIZE_Igneous_intrusive,GENERALIZE_Sedimentary_carbonate,GENERALIZE_Metamorphic_undifferentiated,GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated,GENERALIZE_Igneous_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_volcanic,GENERALIZE_Metamorphic_sedimentary_clastic,ClassLTE1,ClassLTE2,ClassLTE3,ClassLTE5,ClassLTE10,ClassGT10,trainClassLTE1_splt,trainClassLTE2_splt,trainClassLTE3_splt,trainClassLTE5_splt,trainClassLTE10_splt,trainClassGT10_splt
121914,16.6,8.25,16.9,248.1599884,2,4.619915,6.3751802,541.2261353,1.4027493,3.6322453,6.6996689,0.0362805,1.6844571,13.3299246,17.6802998,0.3159998,0.2592306,1.4868915,0.1,0.2190572,57.680069,21.9565983,0,0.0331629,3.3626645,5.8087649,0.1960519,6.8081102,18.4507885,1.4859618,0,1.7488914,0.0264684,0,0.0207623,1.7097477,1.1052703,29.5461941,355.6119385,0.948195,0,566.7807007,17.5184021,0,0,44.1180687,0.3608377,0.6758742,0.2676475,0,203.2666779,0,0.1,7.5423679,0.4385701,8.5502844,1.0502281,10.60569,15.3356152,5.5472903,0,2.1812842,1.1122491,17.0628052,0,0,3.3303497,0.1524217,6.1065397,21.6880322,7.1171374,1.5806125,10.6628942,0,0.0187973,1.7732203,28.0740604,0.708652,0.9884899,0.9256423,9.0126715,11.6953983,14.9578485,80.5193024,0.1205229,0.6965641,0.2688341,1.2419708,173.4788818,0.1,0.4856492,2.3273084,44.7833214,1.238615,14.8756313,0,0.7849282,0.0902024,0,0,1.0927193,0,0,6.6207652,1.6548264,7.6020703,18.5871601,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
121937,6.6,7.5,8.1,253.8119965,2,4.5694327,6.3384595,543.9572754,1.3911707,3.5902402,6.6904635,0.0360967,1.686359,13.2023668,17.524374,0.3161027,0.2589851,1.4797407,0.1,0.2173049,57.002758,21.583971,0,0.0331649,3.2600923,5.769557,0.1955314,6.795577,18.2207527,1.463863,0,1.7455686,0.0268448,0,0.0206549,1.7075962,1.0860207,29.3053532,348.6506653,0.9297806,0,563.503418,17.3588581,0,0,45.2096939,0.3609859,0.6755175,0.267591,0,202.0680389,0,0.1,7.4410634,0.4372884,8.378973,1.0582749,10.4010687,15.7232513,5.6853528,0,2.1670773,1.1002202,17.1362705,0,0,3.3245444,0.1519298,6.0913696,21.6639919,7.1136966,1.5809816,10.6467648,0,0.0188079,1.7842305,28.1022472,0.7084377,0.9932974,0.9313642,9.1903782,11.6752462,14.9898024,81.1311951,0.1205999,0.6970956,0.2689266,1.2423385,173.4178314,0.1,0.4858591,2.3344462,44.7678947,1.2563728,14.8735361,0,0.7873381,0.0906697,0,0,1.0824828,0,0,6.6195426,1.6591206,7.6097341,58.9535103,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1
122000,14.4,9.75,4.7,256.21698,2,4.4413667,6.2511411,550.7246094,1.3596555,3.4492576,6.6611795,0.0356333,1.6953335,12.8613787,17.1485653,0.3166919,0.2587396,1.4614226,0.1,0.2126705,55.4689255,20.5370979,0,0.0331276,2.9752197,5.4586272,0.19418,6.7558689,17.6099987,1.4614674,0,1.7584867,0.0279225,0,0.0203901,1.7079412,1.061446,28.6794033,331.0079041,0.8889965,0,556.0162354,16.9770622,0,0,48.1008148,0.3623621,0.6746778,0.2676932,0,198.9456482,0,0.1,7.1831489,0.4339548,7.9839768,1.0588965,9.9099731,16.89571,6.0973535,0,2.1258891,1.0723685,17.2539177,0,0,3.2740116,0.1503635,6.0121427,21.5096054,7.1028366,1.5777704,10.5514688,0,0.0188181,1.8174407,28.1517773,0.7054617,1.0033976,0.9524308,9.6462631,11.5813522,15.0202703,82.5769958,0.1210522,0.6981024,0.2694962,1.2361555,173.2422028,0.1,0.4856719,2.3404047,44.6529579,1.2958452,14.8116322,0,0.7943941,0.0918864,0,0,1.0589494,0,0,6.6149163,1.6403124,7.7043548,40.7979393,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
122081,5,7.4,12.9,257.6428833,2,4.6085334,6.3105259,548.6975708,1.4200854,3.8271258,6.7767682,0.0373178,1.6469764,13.6860209,17.4341297,0.3088213,0.2543917,1.5023108,0.1,0.2220419,53.9637337,22.2822094,0,0.0331483,3.447057,6.7047806,0.1958894,6.9121428,25.9634571,1.2608863,0,1.6000165,0.0316598,0,0.0199699,1.6503607,0.9416711,29.3378983,364.1489258,0.8598029,0,542.4946899,17.2220631,0,0,44.0536003,0.3287487,0.675421,0.2642929,0,197.9248505,0,0.1,7.4544444,0.4434429,8.4636307,1.2070869,10.5339804,15.2350826,5.4550505,0,2.2093544,1.0772402,18.7357616,0,0,3.8918231,0.1551415,6.5610847,23.1854,7.1480308,1.8152543,11.6248569,0,0.0194975,1.7414602,29.0278816,0.7221996,1.0147395,0.9072038,10.5690975,12.5081167,15.5717125,82.4380951,0.1120086,0.7198291,0.2690849,1.3195612,174.2341919,0.1,0.4907583,2.4491494,46.6682434,1.3417546,15.4214258,0,0.7467248,0.083572,0,0,1.0432297,0,0,7.0661793,2.1017668,6.8152971,0.003753,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1
122092,11.1,7.35,20.9,258.4869995,2,4.6232901,6.3124056,548.659729,1.4257442,3.8608279,6.7819824,0.0373672,1.6440847,13.7170858,17.4584827,0.3084768,0.2541683,1.504458,0.1,0.2226101,53.9945335,22.2822094,0,0.0331483,3.4848101,6.7047806,0.1960098,6.9196835,26.491127,1.2608863,0,1.6000165,0.0316598,0,0.019986,1.6471937,0.9416711,29.403389,366.1964417,0.8611687,0,542.4697876,17.2437763,0,0,44.0536003,0.3276424,0.6754379,0.2641121,0,198.2544556,0,0.1,7.4773426,0.4437128,8.4636307,1.2070869,10.5339804,15.2350826,5.4550505,0,2.2163148,1.0779823,18.7777233,0,0,3.9193575,0.155442,6.5895882,23.2510204,7.149519,1.8178204,11.6645985,0,0.0195053,1.7355155,29.0391636,0.723656,1.0190765,0.903329,10.6686182,12.5355101,15.6168394,82.4069061,0.1116969,0.7199194,0.2688328,1.3256581,174.2559662,0.1,0.491423,2.4571002,46.7291412,1.3441654,15.4708662,0,0.745292,0.0835761,0,0,1.0431616,0,0,7.0673184,2.1264396,6.7568941,0.3048514,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
122114,5.1,7.65,11.5,251.5019989,2,4.5356188,6.2917027,549.9011841,1.3942935,3.6730299,6.749999,0.037064,1.6603813,13.5178146,17.2882938,0.3103037,0.2552847,1.4921012,0.1,0.219148,53.7071877,21.5375233,0,0.0330779,3.2579119,6.2115569,0.1952128,6.8740058,24.1017914,1.3113042,0,1.6294997,0.0317365,0,0.0198698,1.6638423,0.9627054,28.9853878,354.0703125,0.8503246,0,541.7462769,17.0824718,0,0,46.0955124,0.3334883,0.6752391,0.2650437,0,196.3666534,0,0.1,7.3319731,0.4419028,8.3408918,1.1698472,10.3176727,16.1027431,5.7400756,0,2.1749811,1.0706582,18.5750427,0,0,3.7693691,0.1536302,6.4308395,22.8861504,7.1396532,1.8040036,11.4508276,0,0.0194654,1.770317,28.985754,0.7156597,1.0008926,0.9273807,10.28127,12.3777246,15.4007597,82.7313385,0.113351,0.7194994,0.2701936,1.2945379,174.1190491,0.1,0.4881435,2.4177358,46.3955498,1.3378662,15.2125902,0,0.7536937,0.0838295,0,0,1.0416093,0,0,7.0603237,1.9996383,7.0685883,32.4270172,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
122120,11.45,7.5,13.4,251.0499878,2,4.4753699,6.274693,550.8856201,1.3729565,3.5545099,6.7291803,0.0368542,1.6702247,13.3803053,17.157135,0.3114374,0.2559384,1.4836394,0.1,0.2167929,53.4517822,21.1386738,0,0.0330452,3.1060541,5.9853764,0.1946494,6.8443727,22.7160759,1.331562,0,1.6425078,0.0318708,0,0.019784,1.6732882,0.9689631,28.6915741,345.7406616,0.8409737,0,540.9368286,16.956337,0,0,47.1563492,0.3371003,0.6750773,0.2656038,0,195.0817719,0,0.1,7.2277269,0.4405944,8.2549553,1.1546785,10.1840544,16.5549469,5.8931856,0,2.1477151,1.0637591,18.459671,0,0,3.6781738,0.1524658,6.3330297,22.6624146,7.1330509,1.7956983,11.3183489,0,0.0194426,1.7923638,28.9557095,0.7109298,0.9913663,0.9420322,10.08111,12.2793608,15.2701178,82.9910812,0.1143879,0.7193047,0.2710445,1.275076,174.0270538,0.1,0.4861124,2.3948417,46.1900139,1.3358283,15.0522032,0,0.7590612,0.0840399,0,0,1.0407506,0,0,7.0557203,1.9227221,7.2562613,43.9090271,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0
122206,16.9,7.5,17.6,252.0629883,2,4.4396143,6.2194724,555.9009399,1.3706158,3.5016837,6.7100177,0.036717,1.6770263,13.2312059,17.0150471,0.3110756,0.2554491,1.4804089,0.1,0.2149401,52.9810371,20.7535515,0,0.0330415,2.9950662,5.910686,0.1940124,6.8193045,24.2438278,1.3140886,0,1.6404771,0.0327651,0,0.0196527,1.6754814,0.948026,28.39254,341.8492737,0.8275135,0,537.2896118,16.7950096,0,0,47.9801025,0.3353866,0.6745934,0.2653324,0,194.3728485,0,0.1,7.1305604,0.4390239,8.0570259,1.1658312,9.9540319,17.1803913,6.1087885,0,2.1278274,1.0544008,18.5348396,0,0,3.6502976,0.1513038,6.2910523,22.5466309,7.1241698,1.7938831,11.2978668,0,0.019436,1.8096095,28.9788265,0.7062631,1.0088955,0.9614983,10.8016996,12.2134295,15.3772717,83.7654419,0.1137866,0.7192661,0.2707404,1.2805899,173.9388885,0.1,0.4869928,2.4044576,46.0833168,1.3676646,15.0796165,0,0.7609851,0.0853035,0,0,1.0234632,0,0,7.0507231,1.9371058,7.2927804,57.7629814,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
122235,800,9.5,110,263.7720032,6,4.2474341,6.2266655,549.7957153,1.3120825,3.1279602,6.6361284,0.0359777,1.7070791,12.8479033,16.5894928,0.3180588,0.2599313,1.457677,0.1,0.207807,52.5206299,19.0013256,0,0.0328363,2.5056815,4.7165971,0.1921065,6.7145734,18.2443886,1.5427659,0,1.7759575,0.0336442,0,0.0194553,1.7096534,1.0330188,27.5748711,313.6530762,0.8265532,0,536.1635132,16.3751583,0,0,52.2106934,0.3621524,0.6742585,0.268865,0,189.6159058,0,0.1,6.8734121,0.4357689,7.7987537,1.0674783,9.504529,18.8169518,6.7127371,0,2.0487249,1.0375891,18.1215191,0,0,3.3594007,0.149569,6.0019436,22.1120872,7.1027942,1.7657708,10.9007034,0,0.0194451,1.875144,28.9065723,0.710604,1.0028791,0.9931917,10.1747589,11.97616,14.9471169,84.7873306,0.122216,0.7197347,0.2771975,1.2343391,173.4516907,0.1,0.4837921,2.3422921,45.7234077,1.347428,14.727108,0,0.7974189,0.0869134,0,0,1.0857615,0,0,7.0434194,1.656945,7.8713293,54.7734184,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
122240,8.4,7.7,14.5,265.7789917,7,4.2673445,6.2593145,546.0293579,1.3290783,3.1493216,6.6307282,0.0359854,1.7078267,12.8953953,16.6406136,0.3196637,0.261126,1.4639215,0.1,0.208498,52.8468552,19.1254215,0,0.0328202,2.528445,4.691052,0.1921246,6.7080307,18.2607918,1.6032263,0,1.8116863,0.0341626,0,0.0195087,1.7136719,1.0541782,27.7114525,315.4908752,0.8486708,0,536.6890869,16.4056282,0,0,51.5962944,0.3698661,0.6743014,0.2697251,0,189.7951355,0,0.1,6.9534202,0.4365884,7.8481636,1.0646199,9.5876579,18.748951,6.6958885,0,2.057101,1.0455228,18.128582,0,0,3.3647459,0.1506148,6.0170755,22.2731743,7.1014519,1.765256,10.9420433,0,0.0194925,1.8737493,28.930212,0.7211463,1.0225775,0.9921107,10.4034081,12.0153227,15.0220003,84.9794922,0.1248036,0.7202334,0.27913,1.2533607,173.3422241,0.1,0.4868933,2.3543739,45.9107132,1.348729,14.8721733,0,0.8084391,0.0878949,0,0,1.1167994,0,0,7.0477419,1.6607021,7.8447504,58.4573174,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
122268,3000,6.4,4,248.5519867,8,4.8204203,5.7838087,558.8409424,1.5375071,4.2915792,6.4738383,0.0378667,1.6290174,13.7028503,17.6653423,0.3017877,0.2653441,1.528066,0.1,0.2248276,55.3625259,23.2772694,0,0.0331634,3.7015877,7.7029681,0.2144254,6.6271744,46.941658,1.1025597,0,1.5360771,0.0386923,0,0.0213976,1.6340493,0.7785555,29.1496372,403.4425659,0.8977054,0,543.0396729,17.3131409,0,0,40.379734,0.3114621,0.6698311,0.2699334,0,199.0305939,0,0.1,7.7046914,0.4404349,8.0592957,1.3537481,10.3040199,16.2766628,5.7883134,0,2.2563419,1.0822505,19.918417,0,0,4.2789392,0.1648345,6.733634,24.5240021,6.7581444,2.1148174,12.3151045,0,0.019599,1.7208134,29.4966297,0.7294257,1.1881022,0.9887879,14.970993,12.8748789,16.8400669,82.803299,0.1044295,0.7209815,0.2763736,1.4433302,165.6096344,0.1,0.5078245,2.6054456,47.5659447,1.4855512,16.3775578,0,0.7372854,0.0914962,0,0,0.988359,0,0,7.0363493,2.6381526,6.2249422,11.2824383,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
122270,200,6.85,10,248.5519867,8,4.8042727,5.7801971,557.5773315,1.5343097,4.2623792,6.4724393,0.037831,1.6312784,13.6878748,17.6437473,0.3021743,0.2654943,1.5268748,0.1,0.2243523,55.328476,23.2772694,0,0.0331634,3.6796207,7.7029681,0.2143207,6.6250553,45.8490143,1.1025597,0,1.5360771,0.0386923,0,0.0213941,1.6363009,0.7785555,29.1010571,401.5881042,0.8969942,0,543.0441284,17.2955399,0,0,40.379734,0.312727,0.6698672,0.2700864,0,198.4191437,0,0.1,7.6881542,0.4403017,8.0592957,1.3537481,10.3040199,16.2766628,5.7883134,0,2.2528896,1.0839065,19.8822098,0,0,4.2622414,0.164704,6.7202616,24.5047455,6.7580729,2.1134315,12.2879486,0,0.0196026,1.7256924,29.492712,0.7291665,1.1828135,0.9878947,14.9054108,12.869813,16.7923031,83.0006943,0.1047907,0.7210029,0.2765739,1.4403094,165.5685883,0.1,0.5073456,2.6014717,47.5177536,1.4845675,16.3580189,0,0.7391261,0.091551,0,0,0.990406,0,0,7.036305,2.6142404,6.2693,7.5803251,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
122358,1700,7.9,4,288.8139954,29,4.639833,6.0919213,510.1536865,1.7655051,3.4142284,6.5227761,0.0356246,1.7573917,12.291975,17.1869183,0.3341514,0.2699177,1.5399107,0.1,0.210254,53.6574554,19.8592968,0,0,2.7921078,5.0090961,0.1955129,6.5803022,28.881979,1.928412,0,2.0223544,0.0537364,0,0.0202676,1.7823271,1.4915646,28.7298679,394.3570251,1.1826677,0,504.5649719,16.8125477,0,0,43.8635139,0.4186873,0.6295814,0.2760647,0,182.8666382,0,0.1,7.8657651,0.4270101,7.1427727,1.0923166,9.4367399,22.3341694,7.5336676,0,2.1461558,1.2479656,17.9227104,0,0,3.255054,0.158543,5.9412489,23.0634174,7.0580645,1.6463561,11.2637711,0,0.0205447,1.9395857,29.1956749,0.7668383,1.4281209,1.1418912,26.2791767,11.7363977,17.1553974,96.0027924,0.1364962,0.6917582,0.2881904,1.6502706,162.2405396,0.1,0.5282331,2.6503956,45.6347885,1.669735,18.3570328,0,0.9118516,0.1058413,0,0,1.6589862,0,0,6.7676301,1.9044293,7.4433761,48.6461868,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
122398,10,9.1,1,266.4799805,22,4.6666136,6.3143916,429.3260193,1.4233433,2.5307083,6.0064416,0.0322217,1.6882106,12.3764238,16.5273857,0.3432253,0.3023706,1.4473073,0.1,0.2257881,55.6510239,17.7455616,0,0,1.7440834,1.9931154,0.1646581,6.0432434,15.1576071,3.6398499,0,2.1596973,0.0277901,0,0.0206726,1.79439,2.6005075,27.0455475,247.0654449,1.0072107,0,494.3238525,15.8552742,0,0,47.4500198,0.444038,0.6502572,0.2991802,0,144.3233032,0,0.1,8.7489805,0.4199537,7.9905429,0.4670822,11.1747875,15.2391901,6.9566979,0,2.1602721,0.88876,18.7741032,0,0,2.8031657,0.1488756,7.7364988,29.2129421,6.5236831,1.4781183,11.7328997,0,0.0227366,1.8143915,29.4293957,1.0706922,1.4132131,0.6741545,13.5345259,14.0761118,16.6729317,91.5296555,0.1488184,0.7472073,0.3697116,1.7373658,124.4819031,0.1264521,0.5632468,2.7174807,53.155407,1.390412,20.5314083,0,0.9186858,0.0746187,0,0,3.375885,0,0,7.0533457,1.592748,6.1451783,35.3582191,"Sedimentary, clastic",Residual materials developed in fine-grained sedimentary rocks,Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
122402,5.1,7.9,1.6,276.303894,49,5.0703621,5.5562096,557.2698975,1.8148955,4.1713676,6.0642867,0.0370144,1.6811161,12.457777,18.0305481,0.277548,0.2579187,1.5391634,0.1,0.2235162,53.8621864,23.0941925,0,0.0334299,3.6842327,7.4980273,0.2130198,6.1883016,66.385849,0.9582495,0,1.5764642,0.0485967,0,0.0214492,1.7065212,1.074796,27.7577991,526.8161011,1.1954994,0,492.2633667,17.5238037,0,0,37.1492157,0.287496,0.6129622,0.2594961,0,190.8920898,0,0.1,8.097702,0.4156353,7.0043168,1.2631141,9.4360695,21.5253334,7.1586514,0,2.1773643,1.2113932,19.324667,0,0,4.1403174,0.1658967,6.2575879,22.7061825,6.2882619,2.1412525,11.5466051,0,0.0196038,1.8307477,28.1428299,0.6233791,1.6338744,1.2586461,33.7182312,11.5649004,18.7595291,87.6660843,0.1022671,0.6511955,0.2682617,1.6820146,158.1386566,0.1,0.5293775,2.728555,44.4083557,1.919015,19.3590069,0,0.7798298,0.0996799,0,0,1.300612,0,0,6.1784568,2.5686386,6.0458775,36.4602089,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
122430,3700,8.1,12,283.9129944,37,4.6852021,6.0935736,484.8698425,1.8919246,3.3387976,6.4728284,0.0356574,1.7813993,12.3133192,17.2836514,0.3425873,0.2756287,1.5865338,0.1,0.2104896,55.0906715,19.7505302,0,0,2.7801514,4.6963024,0.1946342,6.5304136,26.8268471,2.0690084,0,2.0929203,0.0628864,0,0.0203457,1.816596,1.5560608,28.9050465,408.9985962,1.2625878,0,498.6842041,16.8537445,0,0,42.4441376,0.4378768,0.6283032,0.2805392,0,176.8108368,0,0.1,8.0988684,0.4280837,7.0331326,1.0748365,9.3686247,23.4589024,7.8648992,0,2.1604731,1.3048607,17.9152069,0,0,3.2304604,0.1601551,5.9296184,23.7174835,7.0327888,1.6410285,11.4039984,0,0.0207135,1.9684891,29.3331966,0.7843101,1.4940053,1.166458,30.0698357,11.8899355,17.4298439,99.8041534,0.1408285,0.6913571,0.2949489,1.7422125,160.2787628,0.1,0.5357078,2.6997588,45.9583664,1.7229853,19.0770969,0,0.9454919,0.1158847,0,0,1.7834866,0,0,6.7804475,1.9228746,7.509656,32.8523674,"Unconsolidated and Sedimentary, undifferentiated","Alluvial sediments, thick",Arizona/New Mexico Plateau,WQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
